"","지역","대여건수","지하철","평균기온","평균습도","평균풍속","강수량","이산화질소농도","일산화탄소농도","아황산가스농도","미세먼지량","초미세먼지량","버스","계절","WeekDay","강수량수준"
"3938","군집 5",1467,601595,15.19999981,59.40000153,1.100000024,0,0.043,0.7,0.004,35,13,509998,"가을",0,"1mm미만"
"3939","군집 6",4075,784568,14.60000038,63.90000153,0.300000012,0,0.043,0.6,0.003,46,22,464629,"가을",0,"1mm미만"
"3940","군집 3",2394,693212,14.5,59.09999847,1,0,0.043,0.5,0.003,38,17,681296,"가을",0,"1mm미만"
"3941","군집 4",2525,438531,14.60000038,62.70000076,1.100000024,0,0.036,0.4,0.005,37,16,248225,"가을",0,"1mm미만"
"3942","군집 5",1703,430530,14.30000019,56.29999924,0.800000012,0,0.044,0.8,0.003,38,16,584475,"가을",0,"1mm미만"
"3943","군집 3",3854,695267,13.60000038,66.59999847,0.5,0,0.033,0.9,0.004,45,17,529712,"가을",0,"1mm미만"
"3944","군집 2",1491,181576,15.39999962,58.59999847,0.800000012,0,0.062,0.7,0.003,36,17,358245,"가을",0,"1mm미만"
"3945","군집 6",4457,666584,15.60000038,62.09999847,1.299999952,0,0.035,0.7,0.005,55,24,518821,"가을",0,"1mm미만"
"3946","군집 2",1143,355977,15.5,54.5,0.800000012,0,0.04,0.5,0.003,29,16,366682,"가을",0,"1mm미만"
"3947","군집 5",1498,434558,14.10000038,57.90000153,0.800000012,0,0.04,0.7,0.004,37,19,452207,"가을",0,"1mm미만"
"3948","군집 7",1501,1073938,13.39999962,61,0.300000012,0,0.048,0.7,0.003,34,17,349309,"가을",0,"1mm미만"
"3949","군집 2",1276,254159,14.10000038,59,0.899999976,0,0.033,0.5,0.006,27,13,324045,"가을",0,"1mm미만"
"3950","군집 1",1163,1560833,13.30000019,71,0.899999976,10.5,0.046,0.4,0.005,32,17,722900,"가을",0,"20mm미만"
"3951","군집 2",864,336079,13.39999962,69.90000153,1,11,0.041,0.5,0.007,40,19,252231,"가을",0,"20mm미만"
"3952","군집 2",408,142780,13.30000019,40.90000153,0.899999976,14,0.03,0.5,0.003,26,17,430259,"가을",0,"20mm미만"
"3953","군집 3",928,398487,13.89999962,65.69999695,1.700000048,11,0.04,0.4,0.003,41,27,677949,"가을",0,"20mm미만"
"3954","군집 4",1498,504835,13.60000038,73.19999695,1.399999976,12.5,0.036,0.6,0.006,37,17,245090,"가을",0,"20mm미만"
"3955","군집 5",865,631191,14,68.40000153,2.700000048,13,0.038,0.3,0.004,41,21,494952,"가을",0,"20mm미만"
"3956","군집 5",1032,502371,12.89999962,77.19999695,0.600000024,13.5,0.039,0.6,0.005,34,18,396977,"가을",0,"20mm미만"
"3957","군집 2",285,222585,11.80000019,83.40000153,0.699999988,15,0.032,1,0.005,34,23,302733,"가을",0,"20mm미만"
"3958","군집 5",988,440880,13.30000019,67.80000305,1.100000024,12.5,0.052,0.6,0.007,32,22,483104,"가을",0,"20mm미만"
"3959","군집 5",665,604776,14,72.09999847,2.200000048,12,0.038,0.6,0.004,36,16,504673,"가을",0,"20mm미만"
"3960","군집 6",1932,822542,13.69999981,74.40000153,1.200000048,12.5,0.039,0.5,0.003,42,25,463163,"가을",0,"20mm미만"
"3961","군집 3",1109,745596,14.30000019,69.40000153,1.899999976,9,0.042,0.4,0.003,39,21,675666,"가을",0,"20mm미만"
"3962","군집 4",1231,441644,13.39999962,73.40000153,1.799999952,11,0.037,0.4,0.005,34,17,247770,"가을",0,"20mm미만"
"3963","군집 5",855,421546,13.19999981,69,1.100000024,12,0.044,0.7,0.003,37,18,565005,"가을",0,"20mm미만"
"3964","군집 3",1811,723820,13.30000019,75,1.100000024,7,0.033,0.7,0.003,34,17,528921,"가을",0,"20mm미만"
"3965","군집 2",668,182472,14,70.5,1.200000048,13,0.052,0.5,0.003,33,17,364745,"가을",0,"20mm미만"
"3966","군집 6",1880,679399,14.10000038,72.09999847,2.5,12,0.037,0.7,0.004,49,30,518865,"가을",0,"20mm미만"
"3967","군집 2",484,400606,14.10000038,68,1.5,11.5,0.044,0.5,0.003,28,19,359451,"가을",0,"20mm미만"
"3968","군집 5",696,426320,13.19999981,69,2.099999905,14,0.034,0.6,0.004,40,28,444021,"가을",0,"20mm미만"
"3969","군집 7",672,1104701,12.5,73.90000153,1.100000024,11.5,0.045,0.6,0.004,34,19,326201,"가을",0,"20mm미만"
"3970","군집 2",671,250894,13.5,70,1.700000048,12.5,0.036,0.5,0.006,31,18,324470,"가을",0,"20mm미만"
"3971","군집 1",1440,1074068,10.10000038,49.90000153,2.400000095,0,0.015,0.3,0.005,22,4,496061,"가을",1,"1mm미만"
"3972","군집 2",1240,269372,10.69999981,44.90000153,3.599999905,0,0.014,0.3,0.007,31,6,195596,"가을",1,"1mm미만"
"3973","군집 2",664,124586,10.30000019,18,2.400000095,0,0.007,0.3,0.002,20,5,370792,"가을",1,"1mm미만"
"3974","군집 3",1357,336197,10.19999981,46.20000076,3,0,0.013,0.2,0.003,30,8,571922,"가을",1,"1mm미만"
"3975","군집 4",1913,484421,10.69999981,50.79999924,2.799999952,0,0.011,0.3,0.005,27,2,199469,"가을",1,"1mm미만"
"3976","군집 5",1242,518923,10.30000019,49.09999847,4.099999905,0,0.013,0.2,0.003,26,2,378168,"가을",1,"1mm미만"
"3977","군집 5",1534,422835,10.19999981,48.40000153,1.700000048,0,0.008,0.3,0.004,28,6,316315,"가을",1,"1mm미만"
"3978","군집 2",428,197573,9.899999619,51.5,1.700000048,0,0.005,0.8,0.004,26,6,247813,"가을",1,"1mm미만"
"3979","군집 5",1218,417800,10.39999962,43.90000153,2.700000048,0,0.013,0.4,0.007,24,6,389539,"가을",1,"1mm미만"
"3980","군집 5",1007,517375,10.69999981,51.09999847,3.700000048,0,0.012,0.2,0.003,26,5,393922,"가을",1,"1mm미만"
"3981","군집 6",2659,808931,10,54.79999924,2,0,0.014,0.2,0.002,32,6,372936,"가을",1,"1mm미만"
"3982","군집 3",1533,610546,11,49.29999924,2.900000095,0,0.013,0.2,0.003,26,3,491132,"가을",1,"1mm미만"
"3983","군집 4",1703,338482,10.30000019,51.29999924,2.799999952,0,0.015,0.2,0.004,32,6,189188,"가을",1,"1mm미만"
"3984","군집 5",1222,360837,10,46,2.400000095,0,0.01,0.5,0.002,29,6,455126,"가을",1,"1mm미만"
"3985","군집 3",2700,609830,10.80000019,50.40000153,1.399999976,0,0.012,0.5,0.003,27,6,410904,"가을",1,"1mm미만"
"3986","군집 2",1066,139531,10.5,51,1.799999952,0,0.021,0.3,0.002,22,5,286376,"가을",1,"1mm미만"
"3987","군집 6",2483,495004,10.39999962,53.90000153,4.400000095,0,0.014,0.3,0.005,35,8,380017,"가을",1,"1mm미만"
"3988","군집 2",755,436176,10.69999981,48.5,2.799999952,0,0.016,0.3,0.003,21,4,310765,"가을",1,"1mm미만"
"3989","군집 5",1167,345869,9.600000381,51.40000153,3.099999905,0,0.012,0.4,0.004,31,9,364692,"가을",1,"1mm미만"
"3990","군집 7",733,940230,9.399999619,51,2.799999952,0,0.013,0.3,0.003,26,6,276388,"가을",1,"1mm미만"
"3991","군집 2",912,212026,10.19999981,48.70000076,2.5,0,0.013,0.3,0.005,23,5,259697,"가을",1,"1mm미만"
"3992","군집 1",2062,1485325,9.5,58.5,0.800000012,0,0.044,0.6,0.006,32,17,720197,"가을",0,"1mm미만"
"3993","군집 2",1413,338315,9.600000381,56.5,0.200000003,0,0.045,0.7,0.006,45,21,249612,"가을",0,"1mm미만"
"3994","군집 2",723,146497,9.399999619,35.90000153,0.5,0,0.025,0.6,0.003,23,15,431288,"가을",0,"1mm미만"
"3995","군집 3",1580,395012,9.800000191,50.29999924,0.899999976,0,0.039,0.5,0.004,35,21,677488,"가을",0,"1mm미만"
"3996","군집 4",2556,480718,9.5,59.29999924,0.899999976,0,0.037,0.7,0.005,39,17,241137,"가을",0,"1mm미만"
"3997","군집 5",1494,624087,10,53.59999847,1.399999976,0,0.034,0.4,0.005,34,14,481735,"가을",0,"1mm미만"
"3998","군집 5",1917,503922,8.199999809,59.90000153,0.400000006,0,0.035,0.7,0.005,35,20,399062,"가을",0,"1mm미만"
"3999","군집 2",511,229835,7.400000095,66.80000305,0.400000006,0,0.028,1.1,0.004,34,22,299191,"가을",0,"1mm미만"
"4000","군집 5",1523,450124,9.199999809,52.70000076,1,0,0.047,0.7,0.007,31,22,490595,"가을",0,"1mm미만"
"4001","군집 5",1077,590921,10.30000019,55.29999924,1.100000024,0,0.032,0.5,0.003,30,14,508652,"가을",0,"1mm미만"
"4002","군집 6",3347,781896,9,62.79999924,0.5,0,0.033,0.6,0.004,39,17,460438,"가을",0,"1mm미만"
"4003","군집 3",1778,670675,9.600000381,56.09999847,1.299999952,0,0.037,0.5,0.003,33,14,669863,"가을",0,"1mm미만"
"4004","군집 5",1354,433369,9.100000381,52.79999924,0.899999976,0,0.041,1,0.003,35,18,585559,"가을",0,"1mm미만"
"4005","군집 2",1147,178958,10.10000038,56.40000153,1,0,0.044,0.6,0.003,30,16,351523,"가을",0,"1mm미만"
"4006","군집 6",3609,658064,10.10000038,61.29999924,1.399999976,0,0.029,0.6,0.005,43,24,511537,"가을",0,"1mm미만"
"4007","군집 2",885,354520,10.30000019,52.20000076,1,0,0.038,0.6,0.003,25,17,360674,"가을",0,"1mm미만"
"4008","군집 5",1186,429139,8.5,57.29999924,0.899999976,0,0.03,0.8,0.004,33,20,443255,"가을",0,"1mm미만"
"4009","군집 7",1284,1069787,8.5,57.20000076,0.899999976,0,0.035,0.6,0.003,30,17,341816,"가을",0,"1mm미만"
"4010","군집 2",1048,252222,9.399999619,55.09999847,1,0,0.037,0.6,0.005,31,18,321835,"가을",0,"1mm미만"
"4011","군집 1",2053,1556731,9.800000191,64,0.800000012,0,0.05,0.6,0.006,35,21,743139,"가을",0,"1mm미만"
"4012","군집 2",1455,344917,10.5,59.20000076,0,0,0.048,0.7,0.006,52,25,256511,"가을",0,"1mm미만"
"4013","군집 2",711,148918,10.39999962,44.40000153,0.5,0,0.041,0.7,0.003,28,19,441164,"가을",0,"1mm미만"
"4014","군집 3",1665,408195,10.80000019,57.29999924,0.600000024,0,0.059,0.8,0.004,50,34,691212,"가을",0,"1mm미만"
"4015","군집 4",2750,519673,10.30000019,60.90000153,0.699999988,0,0.04,0.7,0.006,39,19,245812,"가을",0,"1mm미만"
"4016","군집 5",1647,644762,11.30000019,57.90000153,1.399999976,0,0.049,0.6,0.005,50,26,493501,"가을",0,"1mm미만"
"4017","군집 5",2010,510239,8.600000381,64,0.300000012,0,0.047,0.8,0.006,41,24,403743,"가을",0,"1mm미만"
"4018","군집 2",564,232849,8.5,69.90000153,0.400000006,0,0.039,0.7,0.004,39,26,305151,"가을",0,"1mm미만"
"4019","군집 5",1651,471857,9.800000191,54.29999924,1.100000024,0,0.061,0.9,0.007,36,28,497829,"가을",0,"1mm미만"
"4020","군집 5",1207,616988,11,61.70000076,1.5,0,0.051,0.7,0.004,41,20,517713,"가을",0,"1mm미만"
"4021","군집 6",3664,855325,10.5,65.80000305,0.400000006,0,0.046,0.8,0.004,52,27,477792,"가을",0,"1mm미만"
"4022","군집 3",2032,740744,10.39999962,63.20000076,1,0,0.05,0.6,0.003,42,23,692332,"가을",0,"1mm미만"
"4023","군집 4",2324,454915,6.800000191,74.80000305,0.5,0,0.043,0.5,0.005,36,19,251441,"가을",0,"1mm미만"
"4024","군집 5",1479,433679,9.899999619,54.90000153,0.800000012,0,0.052,1.1,0.003,41,21,579617,"가을",0,"1mm미만"
"4025","군집 2",1199,184606,11.39999962,59.90000153,0.800000012,0,0.065,0.8,0.004,41,23,362415,"가을",0,"1mm미만"
"4026","군집 6",3926,685412,11.5,61.5,1.5,0,0.039,0.8,0.006,46,31,528297,"가을",0,"1mm미만"
"4027","군집 2",1030,398678,11.19999981,56.70000076,0.800000012,0,0.049,0.8,0.004,31,23,373462,"가을",0,"1mm미만"
"4028","군집 5",1201,441286,10.39999962,59.09999847,1,0,0.044,1,0.004,42,26,454828,"가을",0,"1mm미만"
"4029","군집 7",1337,1139208,9.5,61.70000076,0.400000006,0,0.052,0.8,0.004,40,24,355424,"가을",0,"1mm미만"
"4030","군집 2",1066,258720,9.800000191,59.59999847,0.899999976,0,0.045,0.7,0.006,38,22,328090,"가을",0,"1mm미만"
"4031","군집 1",2172,1445911,12.69999981,65.5,0.699999988,0,0.053,0.7,0.006,49,30,705516,"가을",0,"1mm미만"
"4032","군집 2",1474,331794,13,60.29999924,0.100000001,0,0.052,0.8,0.006,62,34,245254,"가을",0,"1mm미만"
"4033","군집 2",761,142757,13.10000038,51.59999847,0.400000006,0,0.033,0.7,0.003,38,29,421197,"가을",0,"1mm미만"
"4034","군집 3",1570,387937,13,63.70000076,0.699999988,0,0.056,0.8,0.004,69,48,664441,"가을",0,"1mm미만"
"4035","군집 4",2561,470107,12.89999962,66,0.800000012,0,0.047,0.8,0.006,60,35,237729,"가을",0,"1mm미만"
"4036","군집 5",1586,624219,13,68.59999847,1.200000048,0,0.05,0.6,0.004,72,44,481527,"가을",0,"1mm미만"
"4037","군집 5",2011,494668,11.5,66.90000153,0.300000012,0,0.046,0.8,0.005,53,33,391297,"가을",0,"1mm미만"
"4038","군집 2",603,224322,11.10000038,72.69999695,0.300000012,0,0.036,0.7,0.004,55,39,297861,"가을",0,"1mm미만"
"4039","군집 5",1641,440548,12.69999981,60.29999924,0.600000024,0,0.061,0.9,0.008,51,39,483057,"가을",0,"1mm미만"
"4040","군집 5",1158,580862,13.30000019,69.69999695,1.100000024,0,0.05,0.8,0.004,58,31,503779,"가을",0,"1mm미만"
"4041","군집 6",3361,740852,11.89999962,77.5,0.400000006,0,0.043,0.7,0.003,69,45,445863,"가을",0,"1mm미만"
"4042","군집 3",1889,663632,13,67.5,0.899999976,0,0.053,0.6,0.003,60,40,655268,"가을",0,"1mm미만"
"4043","군집 4",2239,430233,15.10000038,59.79999924,1.200000048,0,0.044,0.5,0.006,51,26,241028,"가을",0,"1mm미만"
"4044","군집 5",1559,422537,12.60000038,59.79999924,0.699999988,0,0.052,1.1,0.003,50,27,567960,"가을",0,"1mm미만"
"4045","군집 2",1145,178213,13.10000038,70.5,0.699999988,0,0.063,0.8,0.003,58,37,348668,"가을",0,"1mm미만"
"4046","군집 6",3800,643164,12.89999962,75.59999847,1.299999952,0,0.041,0.8,0.005,63,52,503472,"가을",0,"1mm미만"
"4047","군집 2",840,333553,13.60000038,64.40000153,0.800000012,0,0.051,0.7,0.004,47,37,351371,"가을",0,"1mm미만"
"4048","군집 5",1167,421820,11.89999962,67.59999847,0.899999976,0,0.042,1.1,0.004,59,41,438463,"가을",0,"1mm미만"
"4049","군집 7",1384,1023370,12,68.69999695,0.699999988,0,0.048,0.7,0.004,52,34,330062,"가을",0,"1mm미만"
"4050","군집 2",1135,248943,12.69999981,64.30000305,1,0,0.045,0.3,0.006,47,31,315682,"가을",0,"1mm미만"
"4051","군집 1",1860,1479754,12.69999981,70.80000305,0.699999988,0,0.066,0.9,0.006,92,59,722332,"가을",0,"1mm미만"
"4052","군집 2",1365,336262,13.10000038,66.90000153,0,0,0.067,0.9,0.009,103,58,250634,"가을",0,"1mm미만"
"4053","군집 2",658,144942,13.39999962,56.29999924,0.400000006,0,0.052,0.8,0.003,73,57,425772,"가을",0,"1mm미만"
"4054","군집 3",1370,392348,13.19999981,71.19999695,0.699999988,0,0.069,1,0.004,124,92,676970,"가을",0,"1mm미만"
"4055","군집 4",2478,474086,13.10000038,71.59999847,0.5,0,0.058,1,0.006,98,66,240053,"가을",0,"1mm미만"
"4056","군집 5",1442,625362,13.10000038,77.59999847,1.200000048,0,0.06,0.8,0.006,127,88,483461,"가을",0,"1mm미만"
"4057","군집 5",2014,502982,12,71.19999695,0.300000012,0,0.057,1,0.006,83,55,403540,"가을",0,"1mm미만"
"4058","군집 2",506,226989,11.69999981,76.5,0.300000012,0,0.052,0.9,0.004,94,69,308076,"가을",0,"1mm미만"
"4059","군집 5",1524,441046,13,64.59999847,0.300000012,0,0.076,1.1,0.008,86,68,493627,"가을",0,"1mm미만"
"4060","군집 5",1036,587636,13.39999962,74.09999847,1.100000024,0,0.063,1,0.005,107,62,512754,"가을",0,"1mm미만"
"4061","군집 6",3009,755326,12.60000038,80.40000153,0.300000012,0,0.057,1,0.004,121,83,467762,"가을",0,"1mm미만"
"4062","군집 3",1594,666815,13.30000019,74.80000305,0.800000012,0,0.051,0.8,0.004,114,77,671875,"가을",0,"1mm미만"
"4063","군집 4",2076,435851,10.30000019,82.80000305,1.299999952,0,0.055,0.7,0.006,78,47,245673,"가을",0,"1mm미만"
"4064","군집 5",1490,428645,13,63.70000076,0.600000024,0,0.066,1.3,0.004,74,44,579582,"가을",0,"1mm미만"
"4065","군집 2",1049,181035,13.30000019,75.69999695,0.800000012,0,0.079,1.1,0.004,102,70,354723,"가을",0,"1mm미만"
"4066","군집 6",3384,657930,13.19999981,79,1.200000048,0,0.048,0.9,0.005,103,83,513355,"가을",0,"1mm미만"
"4067","군집 2",682,340133,13.69999981,68,0.800000012,0,0.064,1,0.005,85,70,358258,"가을",0,"1mm미만"
"4068","군집 5",1066,427563,12.5,71.09999847,0.899999976,0,0.063,1.2,0.005,113,87,447117,"가을",0,"1mm미만"
"4069","군집 7",1240,1043438,12.19999981,72.19999695,0.600000024,0,0.065,1,0.005,92,64,336910,"가을",0,"1mm미만"
"4070","군집 2",1094,249856,13,68.19999695,0.800000012,0,0.059,0.8,0.007,83,58,319751,"가을",0,"1mm미만"
"4071","군집 1",1452,1478250,13.30000019,80.19999695,0.899999976,1.5,0.047,0.7,0.006,70,48,726035,"가을",0,"20mm미만"
"4072","군집 2",1001,335416,13.89999962,76.09999847,0.5,1.5,0.044,0.7,0.01,75,44,255299,"가을",0,"20mm미만"
"4073","군집 2",470,141460,13.89999962,66.09999847,0.699999988,1.5,0.033,0.6,0.003,54,41,426116,"가을",0,"20mm미만"
"4074","군집 3",1128,391292,13.69999981,78.5,0.800000012,2,0.049,0.7,0.003,83,66,680380,"가을",0,"20mm미만"
"4075","군집 4",1889,473584,13.80000019,79.90000153,1.600000024,1.5,0.037,0.7,0.006,63,44,243934,"가을",0,"20mm미만"
"4076","군집 5",987,627475,13.69999981,81.90000153,1.799999952,2.5,0.042,0.5,0.004,81,61,494212,"가을",0,"20mm미만"
"4077","군집 5",1412,500664,12.80000019,82.80000305,0.400000006,2,0.037,0.7,0.005,68,46,411959,"가을",0,"20mm미만"
"4078","군집 2",367,222108,13,84.69999695,0.300000012,2,0.032,0.7,0.003,68,57,310867,"가을",0,"20mm미만"
"4079","군집 5",1182,432988,13.69999981,74.5,1.600000024,0.5,0.051,0.7,0.008,62,51,495356,"가을",0,"1mm미만"
"4080","군집 5",790,584967,14,81.90000153,1.399999976,1.5,0.046,0.7,0.004,81,49,516459,"가을",0,"20mm미만"
"4081","군집 6",2177,752922,13.5,84.90000153,0.600000024,2.5,0.038,0.7,0.003,77,60,470637,"가을",0,"20mm미만"
"4082","군집 3",1382,666606,14.30000019,78.59999847,1,1.5,0.044,0.5,0.003,84,61,672970,"가을",0,"20mm미만"
"4083","군집 4",1524,439498,13.69999981,80.40000153,1.299999952,1.5,0.034,0.5,0.006,55,38,248156,"가을",0,"20mm미만"
"4084","군집 5",1145,428594,13.5,74.40000153,0.699999988,2,0.049,1,0.003,59,37,582947,"가을",0,"20mm미만"
"4085","군집 2",722,180216,13.89999962,80.40000153,1.200000048,2.5,0.052,0.7,0.003,66,46,358994,"가을",0,"20mm미만"
"4086","군집 6",2338,653174,13.89999962,83.69999695,1.600000024,2,0.037,0.7,0.004,71,50,519392,"가을",0,"20mm미만"
"4087","군집 2",517,339137,14.19999981,75.69999695,1.299999952,1.5,0.038,0.6,0.003,57,49,357906,"가을",0,"20mm미만"
"4088","군집 5",750,427602,13.19999981,77.5,1.399999976,2,0.036,0.7,0.004,79,66,448863,"가을",0,"20mm미만"
"4089","군집 7",996,1030882,12.89999962,80.69999695,1.100000024,1.5,0.041,0.7,0.003,64,47,328738,"가을",0,"20mm미만"
"4090","군집 2",773,248148,13.5,77.59999847,1.899999976,1.5,0.031,0.6,0.006,53,39,321906,"가을",0,"20mm미만"
"4091","군집 1",89,1504163,12.69999981,91.19999695,1.399999976,66.5,0.029,0.4,0.005,7,3,689789,"가을",0,"20mm초과"
"4092","군집 2",104,329557,13.30000019,87.09999847,1.399999976,53,0.025,0.4,0.006,12,6,244316,"가을",0,"20mm초과"
"4093","군집 2",51,139661,13.19999981,77.09999847,1.100000024,73,0.019,0.4,0.002,6,4,410413,"가을",0,"20mm초과"
"4094","군집 3",103,383084,13.10000038,89.90000153,1.200000048,66,0.03,0.4,0.003,11,9,661279,"가을",0,"20mm초과"
"4095","군집 4",172,462895,13.19999981,88.80000305,2.099999905,65,0.024,0.4,0.005,5,1,236623,"가을",0,"20mm초과"
"4096","군집 5",86,603287,13,91.80000305,3.5,62,0.028,0.3,0.003,9,5,476465,"가을",0,"20mm초과"
"4097","군집 5",141,483144,12.10000038,93.09999847,0.5,72,0.029,0.4,0.004,13,7,395053,"가을",0,"20mm초과"
"4098","군집 2",43,212507,12.30000019,95.59999847,0.5,79,0.029,0.5,0.003,9,9,301437,"가을",0,"20mm초과"
"4099","군집 5",120,408850,13,85.90000153,1.700000048,62,0.037,0.6,0.007,7,5,475687,"가을",0,"20mm초과"
"4100","군집 5",84,572231,13.19999981,93.40000153,2.400000095,63,0.031,0.4,0.003,13,5,496964,"가을",0,"20mm초과"
"4101","군집 6",197,736717,13.10000038,94,1.799999952,54.5,0.025,0.4,0.002,10,8,450356,"가을",0,"20mm초과"
"4102","군집 3",109,676492,13.60000038,93.30000305,1.5,71,0.029,0.2,0.003,8,3,641162,"가을",0,"20mm초과"
"4103","군집 4",143,430066,12,88.59999847,2.099999905,2,0.022,0.3,0.005,11,6,243034,"가을",0,"20mm미만"
"4104","군집 5",97,420280,12.80000019,86.69999695,1,66,0.037,0.8,0.002,12,6,559005,"가을",0,"20mm초과"
"4105","군집 2",87,176334,13.30000019,90,1.899999976,61,0.036,0.5,0.002,10,5,347395,"가을",0,"20mm초과"
"4106","군집 6",202,643572,13.39999962,92.5,2.700000048,61,0.025,0.5,0.004,12,7,495882,"가을",0,"20mm초과"
"4107","군집 2",35,338634,13.39999962,86.40000153,2.299999952,63,0.025,0.4,0.002,4,3,337187,"가을",0,"20mm초과"
"4108","군집 5",100,418076,13,84.5,2.799999952,55,0.017,0.4,0.004,10,10,431712,"가을",0,"20mm초과"
"4109","군집 7",71,1019163,12.19999981,91.90000153,1.600000024,66,0.032,0.5,0.003,12,6,298143,"가을",0,"20mm초과"
"4110","군집 2",81,240011,13.10000038,86.69999695,2.799999952,62.5,0.019,0.4,0.006,4,2,310626,"가을",0,"20mm초과"
"4111","군집 1",1634,1586775,12.80000019,68.59999847,1.799999952,0.5,0.021,0.5,0.006,34,18,747508,"가을",0,"1mm미만"
"4112","군집 2",1165,348875,13.30000019,64.80000305,3.599999905,0.5,0.02,0.6,0.007,40,19,259335,"가을",0,"1mm미만"
"4113","군집 2",544,147727,13.19999981,58.40000153,2.099999905,2,0.011,0.5,0.003,27,18,440764,"가을",0,"20mm미만"
"4114","군집 3",1326,411253,12.89999962,67.19999695,2.299999952,0,0.02,0.4,0.004,49,32,697565,"가을",0,"1mm미만"
"4115","군집 4",2006,519206,13.39999962,70.59999847,2.599999905,0.5,0.021,0.6,0.006,40,20,248309,"가을",0,"1mm미만"
"4116","군집 5",1268,645565,12.89999962,70,4.400000095,0,0.019,0.4,0.004,46,24,497206,"가을",0,"1mm미만"
"4117","군집 5",1484,514345,12.39999962,71.40000153,1.799999952,1,0.015,0.5,0.005,34,18,410149,"가을",0,"20mm미만"
"4118","군집 2",430,230332,12.60000038,72.09999847,1.5,1.5,0.012,0.5,0.004,36,23,312357,"가을",0,"20mm미만"
"4119","군집 5",1277,463482,13.10000038,65.59999847,3.099999905,1,0.024,0.6,0.008,33,22,498592,"가을",0,"20mm미만"
"4120","군집 5",965,617552,13.30000019,70.30000305,4,0,0.019,0.5,0.003,37,17,519167,"가을",0,"1mm미만"
"4121","군집 6",2792,844540,12.80000019,74.90000153,2.099999905,0.5,0.019,0.5,0.004,46,27,485989,"가을",0,"1mm미만"
"4122","군집 3",1538,750914,13.5,67.19999695,2.900000095,0,0.02,0.3,0.004,44,24,697754,"가을",0,"1mm미만"
"4123","군집 4",1781,450890,13.19999981,69.09999847,3.099999905,0.5,0.018,0.4,0.005,36,22,253657,"가을",0,"1mm미만"
"4124","군집 5",1170,435319,12.69999981,66.40000153,2.400000095,1.5,0.021,0.8,0.003,35,19,585045,"가을",0,"20mm미만"
"4125","군집 2",1002,185426,13.19999981,70.19999695,1.600000024,0.5,0.023,0.5,0.003,33,18,369182,"가을",0,"1mm미만"
"4126","군집 6",3031,688450,13.19999981,73.09999847,4.199999809,0,0.019,0.5,0.005,47,25,531558,"가을",0,"1mm미만"
"4127","군집 2",684,390038,13.30000019,67.40000153,2.900000095,0.5,0.023,0.5,0.004,31,21,367998,"가을",0,"1mm미만"
"4128","군집 5",887,442180,12.5,70.19999695,3.299999952,1,0.018,0.6,0.005,46,33,454101,"가을",0,"20mm미만"
"4129","군집 7",1229,1127064,12.10000038,70.90000153,3.099999905,0.5,0.022,0.5,0.004,34,20,351720,"가을",0,"1mm미만"
"4130","군집 2",848,257629,13.10000038,69.09999847,3,1,0.021,0.5,0.006,31,19,329002,"가을",0,"20mm미만"
"4131","군집 1",1547,1088873,12.89999962,66.30000305,0.800000012,0,0.034,0.6,0.006,63,37,495637,"가을",1,"1mm미만"
"4132","군집 2",1368,257830,13.30000019,62.29999924,0.800000012,0,0.037,0.7,0.008,76,39,190674,"가을",1,"1mm미만"
"4133","군집 2",652,116415,13.5,55.59999847,0.899999976,0,0.02,0.6,0.003,55,38,359062,"가을",1,"1mm미만"
"4134","군집 3",1352,330128,13,65.19999695,1,0,0.04,0.6,0.004,81,57,548137,"가을",1,"1mm미만"
"4135","군집 4",1931,450273,13.5,68.19999695,1.299999952,0,0.034,0.7,0.007,75,46,194923,"가을",1,"1mm미만"
"4136","군집 5",1107,510971,12.89999962,68.30000305,1.799999952,0,0.036,0.4,0.006,79,48,371620,"가을",1,"1mm미만"
"4137","군집 5",1748,388741,12.60000038,68.09999847,0.5,0,0.027,0.7,0.006,64,38,304662,"가을",1,"1mm미만"
"4138","군집 2",469,183443,12.19999981,72.30000305,0.5,0,0.025,0.7,0.005,76,53,241297,"가을",1,"1mm미만"
"4139","군집 5",1200,401205,13.19999981,64,1.399999976,0,0.037,0.7,0.008,66,47,379490,"가을",1,"1mm미만"
"4140","군집 5",1021,493410,13.5,68.30000305,1.5,0,0.033,0.6,0.004,65,34,383454,"가을",1,"1mm미만"
"4141","군집 6",2705,748521,12.60000038,77,0.699999988,0,0.034,0.7,0.004,87,56,362540,"가을",1,"1mm미만"
"4142","군집 3",1451,579897,13.19999981,67.30000305,1.299999952,0,0.037,0.5,0.004,75,50,474393,"가을",1,"1mm미만"
"4143","군집 4",1600,313769,13.30000019,67.80000305,1.299999952,0,0.03,0.5,0.005,58,38,183891,"가을",1,"1mm미만"
"4144","군집 5",1245,336369,13,64.19999695,1.200000048,0,0.037,0.8,0.004,67,38,437920,"가을",1,"1mm미만"
"4145","군집 2",999,135733,13.19999981,69.30000305,1,0,0.038,0.7,0.003,65,41,273042,"가을",1,"1mm미만"
"4146","군집 6",2404,471964,13.19999981,73.30000305,1.5,0,0.032,0.6,0.006,72,43,371037,"가을",1,"1mm미만"
"4147","군집 2",750,356579,13.5,65.90000153,1,0,0.038,0.7,0.005,59,44,285583,"가을",1,"1mm미만"
